text,label,lang,score
If you don't you'll regret it later!!!,casual,en,-2.6
Why not give them another shot at the Buckeyes?,casual,en,-0.8
"I have contacted a family court judge, the public defender's office, the state attorney and Gus Bilirakis's office and am awaiting replies.",formal,en,1.6
This is the the first time any Cuban official has found cause to complain about the US president's policy of relaxing travel restrictions.,formal,en,1.0
You must pamper an Aries.,neutral,en,-0.75
Do they ever shut up on your planet?,casual,en,-1.8
We welcome your imput and appreciate your support for this exciting new waiver and expansion.,formal,en,2.0
Changes to the means of execution brings the possibility of new appeals.,formal,en,2.5
"But instead of reinstating her in her job, CMS told her to re-apply for her position.",neutral,en,0.2
Could you kindly tell me how many Americans in Iraq have resident visas?,formal,en,1.2
"Despite an open mayoral race, the City Council races have generated little interest among voters.",formal,en,2.0
[] [] [] r u randy?,casual,en,-3.0
A man can not be a man anymore in America.,neutral,en,0.4
"Wu presided over the 11th meeting of the Standing Committee of the 11th National People's Congress (NPC), the top legislature.",formal,en,1.6
This howl is the future evolution of the media industry.,neutral,en,0.2
"The Maoists, however, do not want to secede or be absorbed.",neutral,en,-0.2
"Jim Hoft wrote that Clinton ""told the Pakistanis today that the democrats tax everything that moves"" and asserted that ""she's proud of it.""",neutral,en,-0.2
I know I can.,neutral,en,-0.8
"But really, they just paid a bunch of girls to scream.",casual,en,-1.6
It's sort of complicated.,casual,en,-2.4
His quiet street is lined with neat gardens.,neutral,en,0.2
CONTROL YOURSELF BETWEEN 6TH MONTH TO 18 Month.,neutral,en,-1.6
I had a personal encounter with Christ and a relationship with him ever since.,neutral,en,-0.4
A heating pad may also help.,neutral,en,0.0
Coke Pizza Snickers Black Jeans Shoes Cold,casual,en,-3.0
"IBM, as a matter of policy, does not comment publicly on personnel decisions below the chief executive level.",formal,en,2.0
Colombian Made (40) Take over Los Carnales territory.,neutral,en,0.25
Please note that the latest DOE and DCF personnel actions have not yet been detailed by those agencies nor entered into the system.,formal,en,2.4
Premier Wen Jiabao's $586 billion stimulus plan and unprecedented growth in new loans are sustaining China's rebound amid signs that exports may start to recover as the global slump eases.,formal,en,2.0
pls do it regularly particularly during periods after ur 6th day of periods,casual,en,-2.8
I had the same problem.,neutral,en,-1.2
All the wireless specific stuff is set/monitored through Belkin's config software.,neutral,en,0.25
There is no such thing as global warming.,neutral,en,-0.2
Chow retired after 30 years working in the Houston planning department.,neutral,en,0.6
"Unfortunately, the caregivers of the child are not exactly clean either and they should also be subjected to investigation as well as the state employees involved.",formal,en,1.6
"He added: ""One has to ask the question: who would wish to chair the council at this point, given the quite blatant political interference it has to deal with?""",neutral,en,1.2
"27The Ares 1-X test rocket climbs into the sky on a six-minute suborbital flight from launch pad 39B at the Kennedy Space Center in Cape Canaveral, Florida October 28, 2009.",formal,en,1.8
Clausen sat out the fourth quarter after one of his most accurate games of the season.,neutral,en,1.6
"Also check out Bubble Bobble, and any of the Sonic or Pokemon games.",neutral,en,0.0
"(WIRED) -- An anarchist social worker raided by the feds wants his computers, manuscripts and pick axes back.",neutral,en,0.4
Depends on the pet (take that either way),casual,en,-1.2
try applevacations.com sometimes they offer flights for about $200,neutral,en,-1.8
Possible ideas... Baby clothes; Diapers; wash cloths; Baby powder.,neutral,en,-0.6
Get your carpets cleaned.,neutral,en,-1.2
"Perhaps, but I hope not.",neutral,en,-0.25
Nothing else has been proven safe.,neutral,en,1.0
"Do you mean ""when was Napoleon born""???",casual,en,0.2
"I personally love Rascal Flatts, Joe Nichols, and Keith Urban.",neutral,en,-0.4
fergie plus she sings fergalicous,casual,en,-2.6
It kills very fast.,neutral,en,-1.2
current is the flow of charge.,formal,en,-0.2
"Top legislator Wu Bangguo said the law clarified diplomats' duties and obligations as well as titles and ranks, which was ""conducive to the implementation of the country's independent foreign policy.""",formal,en,0.8
Now he doesn't.,casual,en,-1.4
"One of the main reasons for which we so strongly advocate for the expansion of Medicaid services for individuals over age 21, is for the same reason of entitlement.",formal,en,2.6
"In the end, I guess this is God's way of moving me on elsewhere.",neutral,en,-1.0
We're all in one giant ant farm of some little alien child.,neutral,en,-1.6
"President Obama promised ""transparency"" and that any bill would be written in public.",neutral,en,1.8
You can see all the documents here.,neutral,en,-0.2
The device is quite awesome.,neutral,en,-1.8
you'll be damned if you f# ck with me,casual,en,-2.6
He returned this year with greater purpose.,neutral,en,0.4
The normal atty.,casual,en,-1.5
"""We have fallen and we really want to get back up.""",neutral,en,-0.8
Thinking of dressing up your little ones?,casual,en,-1.0
When your too old to walk door to door.,casual,en,-2.4
Taubert said he thinks the Witch School's departure has little to do with neighbors and more to do with the market for its merchandise.,neutral,en,0.4
"Nope, you have to fix your excessive moisture problem.",neutral,en,0.4
Residents say the 50-year-old problem has grown worse because the authorities failed to make repairs when their attention was drawn to it at the onset.,neutral,en,1.4
look at it.,casual,en,-2.6
"That's less than the pro tennis player Serena Williams (three times) and as often as a Jeremiah Wright, who CBS News says isn't the preacher whose fiery sermon caused Mr. Obama trouble during the presidential campaign.",neutral,en,0.2
You don't know what goes on with people in their homes.,neutral,en,-1.8
I wouldn't worry.,casual,en,-2.2
"For those chomping at the bit, here's a brief sneak preview including Limbaugh claiming that if ObamaCare passes, ""It's gonna be the biggest snatch of freedom and liberty that has yet occurred in this country"" (video embedded below the fold with transcript, h/t Breitbart TV):",neutral,en,0.4
"Dogs will masturbate, as will horses.",neutral,en,-1.2
A must - see for Cronenberg fans.,neutral,en,-0.4
well go to google and then look for ares i have it its awsome!!,casual,en,-2.6
"Accident, sum1 stepped on my head.",casual,en,-3.0
Depends where you live.,neutral,en,-1.6
"You are right, most dogs do this for a dominance purpose.",neutral,en,0.0
"""He went off on her, started hitting her, and then it was on. They pulled a train (a gang initiation-style rape, one after the other) on her.""",neutral,en,-1.8
"""Every day, I wake up and think, am I going to hear her voice today,"" Hebert said.",neutral,en,0.0
$110 ain't half bad.,casual,en,-2.2
"The original was signed by Frank H. Leslie, Chairman at the time of a specially formed legislated group of the early sixties called Tsala Apopka Recreation and Water Conservation Authority.",formal,en,2.2
At The Disco) Thats so awesome.,casual,en,-2.2
city flag... tothe right.,casual,en,-2.0
"Stage one, preparation.",neutral,en,-1.2
Let her do the cooking.,neutral,en,-1.6
lol hybernate mode!!!!,casual,en,-3.0
I don't know if this can be repaired.,neutral,en,-0.25
Instructors are responsible for establishing and publishing the grading scale applicable to their courses.,formal,en,1.8
So in that respect I think it is harmless.,neutral,en,0.0
"Governor, these are not the interests you were elected to protect.",formal,en,2.2
"I am forwarding it to you in an attempt to seek your intervention if possible, to keep Frank Savage from proceeding.",formal,en,1.6
u doing ur history hw????,casual,en,-2.8
"AEC, I must know.",casual,en,-2.0
"In 1970, the number of HMOs declined to less than 40.",neutral,en,1.4
Personally I think that the owners should be held responsible.,formal,en,1.2
"""Those that are mentioned more frequently are the issue of the reserve bank governor, the attorney general, the governors and sanctions, media reform,"" he said.",formal,en,2.2
Easiest way is to get on the pill.,neutral,en,-1.6
The fight might just move outdoors.,neutral,en,-0.8
"once ur signal is good to go, it is signing u back in.",casual,en,-3.0
As a republican I want you to count with my families vote and any help you need here in Miami.,formal,en,-0.2
"All for now, have a great weekend!",neutral,en,-2.2
"Whatever you do, do not stop taking your meds.",neutral,en,-0.2
where the vertex is 3 and it openning down.,neutral,en,-1.75
"Better news for CAW members is that Ford's Oakville assembly complex, also in Ontario, has the go-ahead to add a third shift when needed.",neutral,en,0.8
Reduction is gain of electrons.,formal,en,0.4
"When there is no performance, there should exist the option of removal.",formal,en,2.0
Stop with these questions!,casual,en,-1.4
