text,label,lang,score
"Brown's seat has drawn eight contenders, including front-runners Derr, Herman Litt and Stephen Costello.",neutral,en,0.4
Can you email some to me?,neutral,en,-0.2
"Cory, can you inquire why we spend less on fraud?",formal,en,1.0
"Nope, noway, never.",casual,en,-2.2
you are absolutly right.,casual,en,-0.8
"""We have the beaches closed to provide an onshore refuge for the birds,"" Escobar said.",neutral,en,0.4
By examining the land and resources necessary to produce the meat and grains that compose pet food they discovered something startling:,formal,en,1.4
try asking a doctor.,casual,en,-1.8
"Employers in the U.S. kept cutting jobs in October and manufacturing picked up, pointing to an uneven economic recovery that will take time to encourage hiring, economists said before reports this week.",formal,en,2.0
Jeremiah 31:3 Psalm 17:8 Psalm 27:5 Psalm 46:1 Psalm 121:7 -8,casual,en,-0.6
check the specs.,casual,en,-2.2
where the hell is he??,casual,en,-2.8
"The bodies were in an advanced state of decomposition, suggesting they'd been in the home a long time.",formal,en,1.2
Mom used to swear by it.,casual,en,-2.2
"'Could be that there's another way for him to earn a buck that doesn't have to do with being in the spotlight - he remembers at the beginning of the interview his prospects in hockey or as an electrician - because Levi sounds down, out, and tired of dealing with all of this shit.",casual,en,-2.0
"""For that reason transparency is very essential. That is lacking in all these authoritarian governments. Particularly in the People's Republic of China.""",formal,en,1.6
This message is intended only for the addressee.,formal,en,1.2
"The irony of the way O'Quinn died - a car wreck on a wet street near downtown - was lost on no one aware of the passion that had come to consume him, and surprised no one who had ever ridden with him as he drove at breakneck speeds around town.",formal,en,0.6
I'm really a big fan of diversification.,neutral,en,0.0
"Your population is projected to be about 300 million as the current birth rates, which are among the highest in the world, continue - 2.6 birth rate.",formal,en,1.2
So just what are the grey's porpoise?,casual,en,-1.8
I don't normally use spell checkers...,casual,en,-2.0
"Directed by Hype Williams, the video not only highlights the majestic boroughs and surroundings of NYC for folks to visualize, but brings forth somewhat of a revitalization of the Empire state.",formal,en,1.4
"Yes, I know anything about Saturn (the planet)",casual,en,-1.5
I saw a big fire breathing lizard.,casual,en,-1.4
"That way, you can immediately tell if he is doing it wrong.",casual,en,-1.0
"That is, her ascension was attributed to her gender rather than her achievement.",neutral,en,0.0
It should go away on its own.,formal,en,0.6
"After you beat Scotland everyone was thinking ""England are back!""",casual,en,-1.8
a clot in the blood stream.coagulation of blood in the bloodstream.,casual,en,-1.2
Gentile girls are in a state of niddah (filth) from birth.,formal,en,0.8
"The Seidmans married in 2001 and Seidman, 43, is stepfather to her three children, aged 10, 12 and 13, she said.",neutral,en,0.2
"I do not know if you received my last email but you asked if you were invited to our Town Hall Meeting on Oct. 21st called ""Safe At School - A Community Connecting For Kids"" We would LOVE to have you attend if it would be possible!",casual,en,-1.2
Key word here CORN,casual,en,-1.2
"Until next week, I remain, Rick Munarriz",casual,en,-1.0
"When Corben appeared in Parramatta Local Court yesterday his solicitor, Mitchell Cavanagh, told the magistrate the sex was consensual and said both participants were completely naked.",neutral,en,0.0
Here's a listing of Canadian universities http://www.uwaterloo.ca/canu/.,formal,en,1.8
"My wife Carol and I had hoped to meet you, but there were so many guests, it was not possible.",casual,en,-1.6
They beat them by scoring seven times.,neutral,en,-0.2
"The reality that I've come to accept is that in today's political arena, you must be able to back up your message with money - and as I've been outspent on both sides, I've been unable to effectively address many of the charges that have been made about my record.",formal,en,0.8
An anecdote is a personal experience story.,formal,en,1.2
all i know about clam chowder is from the simpsons.,casual,en,-1.2
chai tea... yums!,casual,en,-1.8
Money means nothing to me.,casual,en,-1.2
"Yes, it is cold there - Greenland is actually about 80% ice.",formal,en,0.8
Find a practice workbook.,neutral,en,0.0
"That's why Gov. Lawton Chiles originally got involved in our son's case, because Henry Singletary ignored us and there were administrative codes in OUR state that made it his responsibility.",neutral,en,0.2
"Since Peek started the debt swap Oct. 1, the company's notes due Nov. 3 dropped 12 cents to 68 cents on the dollar, according to Trace, the bond-price reporting system of the Financial Industry Regulatory Authority.",formal,en,2.0
http://www.gulf1.com,casual,en,-1.0
"He told The Mail on Sunday: 'I'm sure my children have tried drugs. In fact, some have told me they have.",neutral,en,-0.2
"Seventeen officers died, fighting for hours until they ran out of ammunition.",neutral,en,0.2
"Research published this year showed that for every 2,000 women screened regularly for a decade, one life would be saved but 10 healthy women would be treated unnecessarily.",formal,en,1.6
I'd say earth.,casual,en,-2.0
IM me and I will put her in contact with you.,casual,en,-0.8
"China's keystone space scientist Qian Xuesen, widely acclaimed as the country's ""father of space technology"" and ""king of rocketry"", died of illness here Saturday morning at the age of 98.",formal,en,1.2
no mutations are harmful.,neutral,en,-0.4
the truck is heavily fined and impounded.,casual,en,-1.0
There are two types of HSV.,neutral,en,0.4
Shame on your Realtor for not being available to you!,casual,en,-1.2
"""It is on record that we have more than 1,000 erosion sites in the state, more than 500 are active. I should call this a major disaster in Anambra state, and that is what we are dealing with here.""",formal,en,1.6
There are many types of cancer.,neutral,en,0.2
"221, Ermine Owenby.",neutral,en,0.3333
"On a side note, tomorrow I have been asked to go to Syracuse to pick up Captain Scott O'Grady from the airport.",neutral,en,-0.4
Will the amendment improve education?,formal,en,0.8
Members of Micheletti's team confirmed that it was the threat to the legitimacy of the elections that ultimately persuaded the de facto leader to agree.,neutral,en,0.4
"Hail Hail (to all Bhoys AND Ghurls, worldwide) Btw.",casual,en,-1.8
... Killer guitarist.,casual,en,-2.8
"P.S. If your Internet security removes the attached letter, you may contact me at (850)",formal,en,0.8
Next time hit the back button...,casual,en,-2.2
"Gingrich, who once saw the Hoffman challenge as an affront to party unity, also quickly got in line to crown Hoffman as the de facto Republican nominee.",formal,en,1.0
Erick Erickson is correct.,neutral,en,-0.2
"I was forced in the January 17, 2002 hearing to sign over my land on Highgate Court or go to jail for 10 days which is in clear violation of my Civil rights.",formal,en,1.8
See a doctor.,formal,en,0.6
"The trooper says, ""No, even more important.""",neutral,en,-0.25
Spurs in 6 or 7.,casual,en,-0.75
"Finally, a few of the Enterprise Florida folks have gotten wind of, and asked for a copy of my proposal to you.",neutral,en,0.0
"As with all things, I'm sure it depends.",neutral,en,0.4
"Prof Nutt, 58, also accused Gordon Brown of playing politics with science after the Prime Minister ignored the advisory council's recommendations earlier and upgraded cannabis to a class B drug.",formal,en,1.6
I guess your graphic card does `nt support directx 9.0 c,casual,en,-1.6
General Jones's office declined to say whether Ashcroft was present at Hague's meeting.,formal,en,1.6
"Kirk has been assigned to two important Senate committees: Homeland Security, which oversees domestic security issues, and Armed Services, which deals with military issues, including the Iraq and Afghanistan wars.",formal,en,1.2
"Cold water, then put some aloe on it.",neutral,en,-0.4
"The two IPA tanks shown on the left and the three LOX tanks shown on the right are 35,000 gallons each.",neutral,en,0.2
"The third race which has a national audience on Tuesday, in New Jersey, is more difficult to predict.",neutral,en,0.4
"According to Google, Social Search will enhance the search experience on Google by providing users with more personally relevant search results.",formal,en,1.8
... ok... Do swans taste good?,casual,en,-1.8
"Yes get him to the E, R.",casual,en,-1.2
"The writers keep the answers to that question in play, which is one of the show's best qualities.",neutral,en,0.2
